LJ003-0181|There was a master's side for females who could pay the usual fees, but they associated with the rest in the one narrow yard common to all.|There was a master's side for females who could pay the usual fees, but they associated with the rest in the one narrow yard common to all.;;;;
LJ003-0182|The tried and the untried, young and old, were herded together|The tried and the untried, young and old, were herded together;;;;
LJ003-0183|sometimes girls of thirteen, twelve, even ten or nine years of age, were exposed to, quote,|sometimes girls of thirteen, twelve, even ten or nine years of age, were exposed to, quote,;;;;
LJ003-0184|all the contagion and profligacy which prevailed in this part of the prison, end quote.|all the contagion and profligacy which prevailed in this part of the prison, end quote.;;;;
LJ003-0185|There was no separation even for the women under sentence of death, who lived in a common and perpetually crowded ward.|There was no separation even for the women under sentence of death, who lived in a common and perpetually crowded ward.;;;;
LJ003-0186|Only when the order of execution came down were those about to suffer placed apart in one of the rooms in the arcade of the middle ward.|Only when the order of execution came down were those about to suffer placed apart in one of the rooms in the arcade of the middle ward.;;;;
LJ003-0187|I have kept till the last that part of the prison which was usually the last resting-place of so many.|I have kept till the last that part of the prison which was usually the last resting-place of so many.;;;;
LJ003-0188|The old press yard has been fully described in a previous chapter.|The old press yard has been fully described in a previous chapter.;;;;
LJ003-0189|The name still survived in the new press yard, which was the receptacle of the male condemned prisoners. It was generally crowded, like the rest of the prison.|The name still survived in the new press yard, which was the receptacle of the male condemned prisoners. It was generally crowded, like the rest of the prison.;;;;
LJ003-0190|Except in murder cases, where the execution was generally very promptly performed,|Except in murder cases, where the execution was generally very promptly performed,;;;;
LJ003-0191|strange and inconceivable delay occurred in carrying out the extreme sentence.|strange and inconceivable delay occurred in carrying out the extreme sentence.;;;;
LJ003-0192|Hence there was a terrible accumulation of prisoners in the condemned cells.|Hence there was a terrible accumulation of prisoners in the condemned cells.;;;;
LJ003-0193|Once, during the long illness of George III., as many as one hundred were there waiting the ""Report,"" as it was called.|Once, during the long illness of George the third, as many as one hundred were there waiting the ""Report,"" as it was called.";;;;
LJ003-0194|At another time there were fifty, one of whom had been under sentence a couple of years.|At another time there were fifty, one of whom had been under sentence a couple of years.;;;;
LJ003-0195|Mr. Bennet speaks of thirty-eight capital convicts he found in the press yard in February 1817,|Mr. Bennet speaks of thirty-eight capital convicts he found in the press yard in February eighteen seventeen,;;;;
LJ003-0196|five of whom had been condemned the previous July, four in September, and twenty-nine in October.|five of whom had been condemned the previous July, four in September, and twenty-nine in October.;;;;
LJ003-0197|This procrastination bred certain callousness.|This procrastination bred certain callousness.;;;;
LJ003-0198|Few realizing that the dreadful fate would overtake them, dismissed the prospect of death,|Few realizing that the dreadful fate would overtake them, dismissed the prospect of death,;;;;
LJ003-0199|and until the day was actually fixed, spent the time in roistering, swearing, gambling, or playing at ball.|and until the day was actually fixed, spent the time in roistering, swearing, gambling, or playing at ball.;;;;
LJ003-0200|Visitors were permitted access to them without stint;|Visitors were permitted access to them without stint;;;
LJ003-0201|unlimited drink was not denied them provided it was obtained in regulated quantities at one time.|unlimited drink was not denied them provided it was obtained in regulated quantities at one time.;;;;
LJ003-0202|These capital convicts, says Mr. Bennet, quote, lessened the ennui and despair of their situation by unbecoming merriment|These capital convicts, says Mr. Bennet, quote, lessened the ennui and despair of their situation by unbecoming merriment;;;;
LJ003-0203|or sought relief in the constant application of intoxicating stimulants.|or sought relief in the constant application of intoxicating stimulants.;;;;
LJ003-0204|I saw Cashman a few hours before his execution, smoking and drinking with the utmost unconcern and indifference, end quote.|I saw Cashman a few hours before his execution, smoking and drinking with the utmost unconcern and indifference, end quote.;;;;
LJ003-0205|Those who were thus reckless reacted upon the penitent who knew their days were numbered,|Those who were thus reckless reacted upon the penitent who knew their days were numbered,;;;;
LJ003-0206|and their gibes and jollity counteracted the ordinary's counsels or the independent preacher's earnest prayers.|and their gibes and jollity counteracted the ordinary's counsels or the independent preacher's earnest prayers.;;;;
